GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
8600000US00601,00601,ZCTA5 00601,37.6,0.9,36.5,0.6,39.0,1.1
8600000US00602,00602,ZCTA5 00602,39.5,0.5,38.6,0.6,40.3,0.7
8600000US00603,00603,ZCTA5 00603,39.9,0.5,37.7,0.5,41.4,1.0
8600000US00606,00606,ZCTA5 00606,40.8,1.7,41.0,1.9,40.3,2.9
8600000US00610,00610,ZCTA5 00610,40.2,0.7,36.9,0.7,42.2,0.7
8600000US00612,00612,ZCTA5 00612,39.9,1.1,38.1,1.7,41.6,1.1
8600000US00616,00616,ZCTA5 00616,42.8,2.2,41.3,4.4,43.8,2.9
8600000US00617,00617,ZCTA5 00617,37.1,0.9,36.1,0.5,39.0,0.9
8600000US00622,00622,ZCTA5 00622,42.5,5.2,43.0,6.4,41.9,5.9
8600000US00623,00623,ZCTA5 00623,40.9,0.8,39.5,1.5,42.1,0.8
8600000US00624,00624,ZCTA5 00624,35.5,0.5,35.2,0.5,36.3,1.1
8600000US00627,00627,ZCTA5 00627,39.0,0.4,37.7,0.9,39.9,0.7
8600000US00631,00631,ZCTA5 00631,43.8,8.9,40.9,12.2,45.5,11.0
8600000US00637,00637,ZCTA5 00637,40.1,0.7,37.7,1.9,41.5,1.0
8600000US00638,00638,ZCTA5 00638,38.7,0.6,38.0,1.2,39.2,1.0
8600000US00641,00641,ZCTA5 00641,39.9,0.9,39.1,1.1,40.8,1.0
8600000US00646,00646,ZCTA5 00646,38.1,0.8,37.0,0.6,39.3,0.6
8600000US00647,00647,ZCTA5 00647,45.0,3.9,44.8,4.3,45.3,5.8
8600000US00650,00650,ZCTA5 00650,37.1,1.0,35.4,1.2,39.3,1.8
8600000US00652,00652,ZCTA5 00652,40.1,1.7,39.3,4.4,40.8,3.5
8600000US00653,00653,ZCTA5 00653,37.4,1.5,36.2,2.7,37.9,3.9
8600000US00656,00656,ZCTA5 00656,38.3,0.8,36.9,1.8,39.3,1.1
8600000US00659,00659,ZCTA5 00659,39.4,0.4,37.5,1.1,40.8,0.5
8600000US00660,00660,ZCTA5 00660,44.0,0.4,41.2,1.3,45.8,0.8
8600000US00662,00662,ZCTA5 00662,39.8,0.8,37.8,0.8,41.5,1.0
8600000US00664,00664,ZCTA5 00664,35.2,0.2,33.7,0.4,36.6,0.8
8600000US00667,00667,ZCTA5 00667,42.1,1.8,39.6,1.1,44.3,0.4
8600000US00669,00669,ZCTA5 00669,39.0,0.7,37.5,1.1,40.9,0.7
8600000US00670,00670,ZCTA5 00670,38.3,1.4,36.9,1.6,39.1,2.0
8600000US00674,00674,ZCTA5 00674,39.3,0.6,37.9,0.7,40.5,0.7
8600000US00676,00676,ZCTA5 00676,37.3,0.6,36.2,0.5,38.5,0.9
8600000US00677,00677,ZCTA5 00677,42.7,1.1,42.1,2.1,43.8,1.1
8600000US00678,00678,ZCTA5 00678,39.1,0.8,36.9,1.3,40.8,1.1
8600000US00680,00680,ZCTA5 00680,39.2,1.7,35.8,1.5,43.3,1.7
8600000US00682,00682,ZCTA5 00682,36.2,2.1,33.1,2.7,39.2,2.3
8600000US00683,00683,ZCTA5 00683,42.0,1.0,40.0,1.3,43.3,0.6
8600000US00685,00685,ZCTA5 00685,41.3,0.6,39.5,1.1,43.0,0.8
8600000US00687,00687,ZCTA5 00687,35.2,0.1,33.9,0.4,36.5,0.6
8600000US00688,00688,ZCTA5 00688,39.3,3.1,36.6,1.1,41.9,3.3
8600000US00690,00690,ZCTA5 00690,38.1,6.0,34.7,6.9,40.3,5.8
8600000US00692,00692,ZCTA5 00692,36.1,0.6,35.0,0.4,37.0,0.9
8600000US00693,00693,ZCTA5 00693,38.7,0.8,36.6,0.7,40.6,0.8
8600000US00694,00694,ZCTA5 00694,70.4,7.4,70.5,3.8,,
8600000US00698,00698,ZCTA5 00698,40.9,0.7,39.6,0.5,42.6,0.9
8600000US00703,00703,ZCTA5 00703,37.5,0.9,35.9,0.6,39.5,1.3
8600000US00704,00704,ZCTA5 00704,34.7,2.9,35.9,4.2,34.1,3.2
8600000US00705,00705,ZCTA5 00705,39.8,1.3,37.6,1.0,40.9,1.0
8600000US00707,00707,ZCTA5 00707,41.5,0.9,41.2,1.8,41.8,1.9
8600000US00714,00714,ZCTA5 00714,37.2,0.7,35.2,0.3,38.4,0.9
8600000US00715,00715,ZCTA5 00715,41.3,4.2,41.5,7.4,40.9,5.7
8600000US00716,00716,ZCTA5 00716,39.3,2.0,35.2,1.9,44.1,3.0
8600000US00717,00717,ZCTA5 00717,34.6,2.4,32.5,4.6,36.0,3.4
8600000US00718,00718,ZCTA5 00718,35.8,0.5,34.7,0.3,37.0,0.5
8600000US00719,00719,ZCTA5 00719,37.0,0.8,36.6,0.9,37.4,1.0
8600000US00720,00720,ZCTA5 00720,36.3,0.7,34.9,0.4,37.8,1.4
8600000US00723,00723,ZCTA5 00723,41.7,1.0,39.3,1.3,43.4,0.7
8600000US00725,00725,ZCTA5 00725,38.7,0.8,36.0,1.1,41.3,1.0
8600000US00727,00727,ZCTA5 00727,38.3,0.9,37.2,0.9,39.3,1.2
8600000US00728,00728,ZCTA5 00728,36.8,1.4,33.4,1.5,40.3,1.7
8600000US00729,00729,ZCTA5 00729,37.0,0.6,35.5,0.6,38.1,0.6
8600000US00730,00730,ZCTA5 00730,39.0,2.3,36.9,1.8,41.1,2.2
8600000US00731,00731,ZCTA5 00731,41.0,2.6,39.9,2.8,42.0,4.4
8600000US00735,00735,ZCTA5 00735,40.3,0.9,39.0,1.2,41.3,0.8
8600000US00736,00736,ZCTA5 00736,39.6,0.7,38.5,0.8,40.8,0.8
8600000US00738,00738,ZCTA5 00738,39.4,0.8,37.6,1.4,40.6,0.6
8600000US00739,00739,ZCTA5 00739,37.5,0.7,36.6,0.9,38.1,0.7
8600000US00740,00740,ZCTA5 00740,34.8,6.4,24.9,19.0,36.5,6.9
8600000US00741,00741,ZCTA5 00741,41.6,4.8,38.1,4.7,44.1,4.2
8600000US00745,00745,ZCTA5 00745,38.5,0.6,36.5,0.8,40.1,0.5
8600000US00751,00751,ZCTA5 00751,37.2,1.6,35.0,2.0,38.4,2.0
8600000US00754,00754,ZCTA5 00754,38.9,0.6,37.6,0.8,39.8,0.7
8600000US00757,00757,ZCTA5 00757,35.5,0.2,34.8,0.1,36.9,0.9
8600000US00765,00765,ZCTA5 00765,42.8,1.0,41.6,1.2,44.4,2.4
8600000US00766,00766,ZCTA5 00766,36.0,0.4,34.0,0.6,37.4,0.7
8600000US00767,00767,ZCTA5 00767,39.7,0.7,38.0,1.1,40.8,1.0
8600000US00769,00769,ZCTA5 00769,37.8,0.6,36.8,0.6,38.7,0.8
8600000US00771,00771,ZCTA5 00771,37.0,0.5,36.3,0.4,38.0,0.7
8600000US00772,00772,ZCTA5 00772,36.2,0.7,34.0,1.6,38.0,1.4
8600000US00773,00773,ZCTA5 00773,39.3,0.6,38.6,0.8,40.0,1.2
8600000US00775,00775,ZCTA5 00775,39.0,6.2,37.4,7.0,45.3,9.9
8600000US00777,00777,ZCTA5 00777,36.1,0.4,34.8,0.2,36.8,0.6
8600000US00778,00778,ZCTA5 00778,36.7,0.3,36.1,0.3,37.6,0.6
8600000US00780,00780,ZCTA5 00780,37.7,2.6,34.7,3.8,39.4,2.5
8600000US00782,00782,ZCTA5 00782,36.3,0.8,35.3,0.6,38.1,1.9
8600000US00783,00783,ZCTA5 00783,36.4,0.9,35.0,0.3,37.8,0.7
8600000US00784,00784,ZCTA5 00784,36.4,0.5,33.8,0.4,39.7,0.9
8600000US00786,00786,ZCTA5 00786,64.4,12.8,65.5,9.3,56.8,25.9
8600000US00791,00791,ZCTA5 00791,39.5,0.5,37.3,0.9,41.2,0.7
8600000US00794,00794,ZCTA5 00794,34.2,0.4,31.5,0.7,36.2,1.0
8600000US00795,00795,ZCTA5 00795,36.9,0.5,35.6,0.6,37.9,0.5
8600000US00901,00901,ZCTA5 00901,42.1,3.1,40.4,1.6,47.8,4.3
8600000US00906,00906,ZCTA5 00906,30.9,10.8,27.9,8.5,43.9,26.7
8600000US00907,00907,ZCTA5 00907,47.1,2.6,44.1,2.4,50.2,2.6
8600000US00909,00909,ZCTA5 00909,37.7,2.6,35.7,4.2,39.6,6.1
8600000US00911,00911,ZCTA5 00911,48.5,3.2,43.9,5.6,53.2,4.1
8600000US00912,00912,ZCTA5 00912,40.7,2.6,40.3,2.7,41.4,3.9
8600000US00913,00913,ZCTA5 00913,28.0,2.5,25.6,4.4,30.6,4.6
8600000US00915,00915,ZCTA5 00915,38.3,1.5,36.7,2.3,39.6,2.2
8600000US00917,00917,ZCTA5 00917,43.4,2.6,41.8,1.9,45.7,3.2
8600000US00918,00918,ZCTA5 00918,40.2,3.1,39.9,2.7,41.0,5.0
8600000US00920,00920,ZCTA5 00920,43.7,2.1,40.9,2.8,45.1,2.2
8600000US00921,00921,ZCTA5 00921,36.8,2.2,35.1,1.2,40.1,2.6
8600000US00923,00923,ZCTA5 00923,38.8,1.8,35.4,2.6,42.2,2.6
8600000US00924,00924,ZCTA5 00924,36.8,1.5,31.9,2.1,39.8,2.1
8600000US00925,00925,ZCTA5 00925,32.2,4.3,33.0,3.7,27.7,11.1
8600000US00926,00926,ZCTA5 00926,40.8,0.9,39.0,1.3,42.7,1.1
8600000US00927,00927,ZCTA5 00927,46.8,3.0,38.0,7.1,52.4,3.9
8600000US00934,00934,ZCTA5 00934,38.7,31.1,,,,
8600000US00936,00936,ZCTA5 00936,59.2,9.6,61.6,18.6,57.4,9.3
8600000US00949,00949,ZCTA5 00949,37.7,0.5,35.7,0.6,39.8,0.9
8600000US00950,00950,ZCTA5 00950,,,,,,
8600000US00951,00951,ZCTA5 00951,,,,,,
8600000US00952,00952,ZCTA5 00952,40.4,4.3,35.5,7.8,42.6,4.6
8600000US00953,00953,ZCTA5 00953,35.9,0.3,34.9,0.3,36.9,0.6
8600000US00956,00956,ZCTA5 00956,38.9,0.9,35.6,1.0,41.5,0.9
8600000US00957,00957,ZCTA5 00957,38.3,1.3,34.5,1.9,41.3,1.3
8600000US00959,00959,ZCTA5 00959,40.1,1.2,37.5,1.4,42.5,1.2
8600000US00960,00960,ZCTA5 00960,32.8,1.6,32.6,1.7,37.7,25.9
8600000US00961,00961,ZCTA5 00961,41.4,2.7,36.9,1.3,46.5,3.0
8600000US00962,00962,ZCTA5 00962,35.5,0.9,33.9,1.0,36.9,1.0
8600000US00965,00965,ZCTA5 00965,38.5,2.6,34.5,4.8,41.0,3.0
8600000US00966,00966,ZCTA5 00966,42.8,3.0,37.2,2.6,46.9,2.5
8600000US00968,00968,ZCTA5 00968,56.7,4.6,54.1,3.2,60.2,4.0
8600000US00969,00969,ZCTA5 00969,40.6,1.0,38.3,1.3,43.2,2.0
8600000US00971,00971,ZCTA5 00971,41.5,1.9,39.5,2.2,42.8,2.4
8600000US00976,00976,ZCTA5 00976,37.9,0.6,35.8,0.9,40.2,1.1
8600000US00979,00979,ZCTA5 00979,49.1,2.4,46.6,2.2,51.7,3.6
8600000US00982,00982,ZCTA5 00982,42.1,2.1,38.5,3.5,45.4,3.4
8600000US00983,00983,ZCTA5 00983,38.8,2.3,36.2,2.0,40.8,2.3
8600000US00985,00985,ZCTA5 00985,41.4,1.6,38.4,2.0,45.2,2.1
8600000US00987,00987,ZCTA5 00987,36.6,0.9,34.2,1.9,38.7,1.6
8600000US01001,01001,ZCTA5 01001,44.5,2.2,42.0,3.8,46.3,2.4
8600000US01002,01002,ZCTA5 01002,23.4,0.7,23.3,0.8,23.7,1.1
8600000US01003,01003,ZCTA5 01003,19.9,0.1,19.9,0.2,19.9,0.1
8600000US01005,01005,ZCTA5 01005,43.3,2.0,39.7,7.2,47.2,4.8
8600000US01007,01007,ZCTA5 01007,42.2,1.8,40.0,2.1,43.5,1.7
8600000US01008,01008,ZCTA5 01008,49.3,3.8,51.4,6.1,48.5,2.4
8600000US01009,01009,ZCTA5 01009,55.6,26.6,55.8,21.8,45.8,38.6
8600000US01010,01010,ZCTA5 01010,45.8,2.3,45.0,2.5,46.4,4.0
8600000US01011,01011,ZCTA5 01011,41.0,3.0,40.9,2.4,41.0,5.8
8600000US01012,01012,ZCTA5 01012,51.2,1.2,50.7,2.2,51.5,1.3
8600000US01013,01013,ZCTA5 01013,34.9,1.0,33.2,2.0,37.1,2.6
8600000US01020,01020,ZCTA5 01020,43.7,2.2,41.7,2.5,45.4,2.0
8600000US01022,01022,ZCTA5 01022,35.6,5.9,30.1,8.4,47.7,13.4
8600000US01026,01026,ZCTA5 01026,48.7,5.3,49.0,3.1,46.7,8.4
8600000US01027,01027,ZCTA5 01027,44.5,1.7,43.4,1.2,46.3,2.4
8600000US01028,01028,ZCTA5 01028,45.5,1.5,45.4,1.5,45.7,2.5
8600000US01029,01029,ZCTA5 01029,50.3,5.7,51.5,4.8,47.6,5.8
8600000US01030,01030,ZCTA5 01030,44.0,2.3,42.9,3.7,44.4,2.6
8600000US01031,01031,ZCTA5 01031,42.9,9.7,40.4,12.2,43.2,9.2
8600000US01032,01032,ZCTA5 01032,49.2,13.5,50.5,9.2,47.2,14.4
8600000US01033,01033,ZCTA5 01033,44.3,1.6,44.5,2.5,44.2,3.5
8600000US01034,01034,ZCTA5 01034,46.7,2.6,45.5,4.4,48.1,3.3
8600000US01035,01035,ZCTA5 01035,46.0,2.4,45.1,3.4,47.1,4.1
8600000US01036,01036,ZCTA5 01036,49.1,1.7,49.3,2.0,49.0,2.6
8600000US01037,01037,ZCTA5 01037,52.4,5.2,50.4,18.5,54.5,7.2
8600000US01038,01038,ZCTA5 01038,49.8,2.0,47.5,4.5,50.6,1.4
8600000US01039,01039,ZCTA5 01039,53.8,3.2,54.2,5.1,53.7,3.0
8600000US01040,01040,ZCTA5 01040,35.4,0.9,32.5,2.5,38.6,1.5
8600000US01050,01050,ZCTA5 01050,43.0,4.1,42.8,2.6,43.7,7.2
8600000US01053,01053,ZCTA5 01053,51.3,4.9,46.6,8.0,57.1,7.4
8600000US01054,01054,ZCTA5 01054,49.8,4.1,47.7,7.3,50.7,3.2
8600000US01056,01056,ZCTA5 01056,44.7,1.3,43.1,2.1,46.8,1.4
8600000US01057,01057,ZCTA5 01057,46.0,1.4,46.3,2.2,45.8,1.7
8600000US01060,01060,ZCTA5 01060,34.8,1.5,36.6,2.0,33.3,2.8
8600000US01062,01062,ZCTA5 01062,44.1,2.2,41.6,3.0,45.9,2.2
8600000US01063,01063,ZCTA5 01063,20.3,0.5,20.7,1.2,20.3,0.5
8600000US01066,01066,ZCTA5 01066,,,,,,
8600000US01068,01068,ZCTA5 01068,44.7,1.4,45.3,2.4,44.2,1.7
8600000US01069,01069,ZCTA5 01069,43.8,3.9,42.0,4.2,47.0,4.3
8600000US01070,01070,ZCTA5 01070,52.2,3.3,50.9,5.8,52.4,2.8
8600000US01071,01071,ZCTA5 01071,47.5,2.3,47.8,2.9,46.8,6.6
8600000US01072,01072,ZCTA5 01072,47.2,5.0,44.8,5.3,48.4,5.5
8600000US01073,01073,ZCTA5 01073,45.9,2.6,46.2,3.0,45.6,3.6
8600000US01074,01074,ZCTA5 01074,33.5,9.2,35.2,9.5,33.3,26.0
8600000US01075,01075,ZCTA5 01075,40.9,1.0,44.2,1.5,37.0,2.4
8600000US01077,01077,ZCTA5 01077,44.6,2.0,44.4,2.6,44.7,2.6
8600000US01079,01079,ZCTA5 01079,43.4,5.2,43.5,15.5,42.8,10.2
8600000US01080,01080,ZCTA5 01080,38.4,6.2,31.0,7.5,40.4,5.0
8600000US01081,01081,ZCTA5 01081,44.1,3.2,44.0,2.9,44.8,7.2
8600000US01082,01082,ZCTA5 01082,43.1,1.7,42.4,4.9,43.9,2.9
8600000US01083,01083,ZCTA5 01083,37.0,9.7,35.0,3.5,44.2,11.3
8600000US01084,01084,ZCTA5 01084,59.4,5.2,59.8,5.6,57.5,9.5
8600000US01085,01085,ZCTA5 01085,38.3,1.3,36.8,2.0,40.3,2.2
8600000US01086,01086,ZCTA5 01086,19.4,0.8,19.2,0.7,19.6,1.0
8600000US01088,01088,ZCTA5 01088,50.9,6.2,53.6,8.1,49.2,5.7
8600000US01089,01089,ZCTA5 01089,39.2,2.1,36.1,2.5,41.7,1.9
8600000US01092,01092,ZCTA5 01092,40.7,14.6,29.9,26.8,43.4,10.9
8600000US01093,01093,ZCTA5 01093,52.3,2.6,52.3,5.1,52.4,3.1
8600000US01094,01094,ZCTA5 01094,53.8,7.1,53.8,19.0,53.6,10.9
8600000US01095,01095,ZCTA5 01095,48.0,0.9,48.4,1.3,47.5,1.2
8600000US01096,01096,ZCTA5 01096,44.7,3.3,43.3,4.1,46.5,4.2
8600000US01097,01097,ZCTA5 01097,43.2,0.2,,,,
8600000US01098,01098,ZCTA5 01098,52.0,4.2,50.6,5.9,52.4,3.9
8600000US01103,01103,ZCTA5 01103,32.7,3.1,30.9,5.1,33.9,6.3
8600000US01104,01104,ZCTA5 01104,34.3,1.8,34.5,2.3,33.8,3.4
8600000US01105,01105,ZCTA5 01105,30.2,2.5,29.6,2.5,30.8,3.0
8600000US01106,01106,ZCTA5 01106,46.5,1.6,46.9,1.8,46.1,2.4
8600000US01107,01107,ZCTA5 01107,30.3,2.5,28.0,3.5,31.7,2.6
8600000US01108,01108,ZCTA5 01108,31.5,1.0,28.7,2.6,33.0,1.5
8600000US01109,01109,ZCTA5 01109,26.0,1.6,23.5,1.3,30.1,2.8
8600000US01118,01118,ZCTA5 01118,38.7,2.1,37.3,2.6,40.0,2.3
8600000US01119,01119,ZCTA5 01119,35.4,2.6,33.9,3.5,37.9,4.0
8600000US01128,01128,ZCTA5 01128,47.8,1.8,49.1,3.5,47.3,1.6
8600000US01129,01129,ZCTA5 01129,41.7,2.6,35.8,6.3,43.7,3.6
8600000US01151,01151,ZCTA5 01151,30.4,3.9,32.3,4.8,28.8,3.0
8600000US01199,01199,ZCTA5 01199,,,,,,
8600000US01201,01201,ZCTA5 01201,43.3,0.8,41.3,1.8,44.6,0.8
8600000US01220,01220,ZCTA5 01220,45.0,2.8,40.1,2.9,47.4,1.3
8600000US01222,01222,ZCTA5 01222,48.0,9.0,45.8,15.6,50.1,10.6
8600000US01223,01223,ZCTA5 01223,52.9,1.5,53.2,1.8,51.9,3.5
8600000US01224,01224,ZCTA5 01224,49.6,0.6,54.4,2.4,49.3,2.1
8600000US01225,01225,ZCTA5 01225,47.9,2.5,48.3,3.5,47.6,4.9
8600000US01226,01226,ZCTA5 01226,47.5,1.8,45.3,3.1,49.7,5.4
8600000US01229,01229,ZCTA5 01229,60.2,26.4,61.5,4.7,47.5,37.2
8600000US01230,01230,ZCTA5 01230,48.9,3.1,45.5,2.5,52.7,4.3
8600000US01235,01235,ZCTA5 01235,46.9,2.8,47.2,3.7,46.6,4.6
8600000US01236,01236,ZCTA5 01236,42.6,6.7,37.2,8.7,47.4,4.2
8600000US01237,01237,ZCTA5 01237,39.8,8.1,32.8,9.6,46.1,8.6
8600000US01238,01238,ZCTA5 01238,48.6,2.3,48.3,3.9,49.0,2.4
8600000US01240,01240,ZCTA5 01240,57.2,3.6,53.5,5.6,60.3,5.4
8600000US01242,01242,ZCTA5 01242,31.4,21.2,31.9,38.7,30.4,5.4
8600000US01243,01243,ZCTA5 01243,56.6,3.0,57.9,7.1,55.7,1.9
8600000US01244,01244,ZCTA5 01244,57.0,13.6,56.9,13.3,60.1,29.2
8600000US01245,01245,ZCTA5 01245,54.0,6.0,54.8,3.7,49.8,9.6
8600000US01247,01247,ZCTA5 01247,43.3,2.0,43.0,2.8,43.8,2.7
8600000US01253,01253,ZCTA5 01253,50.3,5.7,52.3,5.9,48.6,5.9
8600000US01254,01254,ZCTA5 01254,58.5,1.9,59.1,2.7,58.3,3.8
8600000US01255,01255,ZCTA5 01255,52.0,3.6,51.5,5.9,52.6,3.5
8600000US01256,01256,ZCTA5 01256,45.3,4.3,44.9,7.2,45.4,3.5
8600000US01257,01257,ZCTA5 01257,50.9,5.8,51.2,6.0,50.1,8.0
8600000US01258,01258,ZCTA5 01258,62.8,3.6,62.3,4.1,63.5,5.4
8600000US01259,01259,ZCTA5 01259,54.2,3.4,53.1,3.2,56.1,6.8
8600000US01260,01260,ZCTA5 01260,44.4,10.6,45.7,7.3,32.3,30.5
8600000US01262,01262,ZCTA5 01262,53.3,4.0,52.4,3.4,54.8,4.6
8600000US01264,01264,ZCTA5 01264,65.9,13.1,65.2,6.8,67.3,23.5
8600000US01266,01266,ZCTA5 01266,54.9,5.1,56.0,3.1,51.7,7.5
8600000US01267,01267,ZCTA5 01267,30.7,5.5,28.5,10.4,31.4,5.9
8600000US01270,01270,ZCTA5 01270,49.2,2.2,49.0,3.2,49.3,2.3
8600000US01301,01301,ZCTA5 01301,43.9,1.1,42.5,2.4,44.7,1.1
8600000US01330,01330,ZCTA5 01330,48.8,2.4,47.8,3.3,50.4,3.0
8600000US01331,01331,ZCTA5 01331,43.7,1.8,42.6,2.7,44.7,2.3
8600000US01337,01337,ZCTA5 01337,49.7,2.3,49.7,2.1,49.8,3.9
8600000US01338,01338,ZCTA5 01338,53.6,14.5,52.8,8.4,53.8,25.5
8600000US01339,01339,ZCTA5 01339,49.8,5.0,48.6,8.3,50.7,4.7
8600000US01340,01340,ZCTA5 01340,48.4,2.2,47.3,3.0,49.6,3.3
8600000US01341,01341,ZCTA5 01341,49.4,3.9,50.2,2.8,47.2,5.3
8600000US01342,01342,ZCTA5 01342,43.4,6.9,43.6,6.4,41.9,11.4
8600000US01343,01343,ZCTA5 01343,59.5,11.4,57.6,4.6,59.9,27.8
8600000US01344,01344,ZCTA5 01344,40.5,2.6,39.7,4.5,41.5,3.0
8600000US01346,01346,ZCTA5 01346,50.3,5.9,50.0,3.5,50.8,10.5
8600000US01347,01347,ZCTA5 01347,38.7,3.7,39.9,17.4,37.3,4.8
8600000US01349,01349,ZCTA5 01349,53.3,1.3,53.8,2.9,52.7,1.8
8600000US01350,01350,ZCTA5 01350,43.5,19.1,39.0,27.6,48.3,20.3
8600000US01351,01351,ZCTA5 01351,46.4,4.6,46.1,5.9,49.1,8.6
8600000US01354,01354,ZCTA5 01354,48.3,6.6,49.0,9.2,47.8,8.7
8600000US01355,01355,ZCTA5 01355,50.2,3.6,49.2,6.3,51.7,5.3
8600000US01360,01360,ZCTA5 01360,45.0,2.7,43.3,2.6,46.5,2.7
8600000US01364,01364,ZCTA5 01364,44.3,2.6,42.1,4.1,45.6,2.6
8600000US01366,01366,ZCTA5 01366,50.5,2.2,50.8,2.5,50.2,3.6
8600000US01367,01367,ZCTA5 01367,44.1,10.5,40.0,9.6,47.7,12.7
8600000US01368,01368,ZCTA5 01368,47.0,3.4,48.0,3.3,45.6,5.2
8600000US01370,01370,ZCTA5 01370,50.2,2.3,49.5,3.3,51.0,2.2
8600000US01373,01373,ZCTA5 01373,47.2,2.0,46.6,3.4,47.7,3.8
8600000US01375,01375,ZCTA5 01375,26.6,3.1,26.2,1.2,28.6,7.4
8600000US01376,01376,ZCTA5 01376,41.9,3.6,39.1,6.5,43.8,3.5
8600000US01378,01378,ZCTA5 01378,53.7,3.0,53.4,2.9,54.2,3.9
8600000US01379,01379,ZCTA5 01379,50.3,5.1,51.5,5.8,49.4,5.2
8600000US01420,01420,ZCTA5 01420,34.5,1.3,33.5,1.4,36.4,2.9
8600000US01430,01430,ZCTA5 01430,42.8,2.3,40.5,2.6,45.0,3.8
8600000US01431,01431,ZCTA5 01431,45.5,1.9,45.3,2.6,46.0,2.8
8600000US01432,01432,ZCTA5 01432,40.7,4.0,41.2,4.6,39.7,5.1
8600000US01434,01434,ZCTA5 01434,42.9,2.1,43.0,3.1,41.7,5.8
8600000US01436,01436,ZCTA5 01436,42.1,4.8,43.6,5.4,39.5,10.1
8600000US01438,01438,ZCTA5 01438,54.4,22.7,60.7,7.7,40.6,28.2
8600000US01440,01440,ZCTA5 01440,40.7,2.2,38.2,2.7,42.7,1.9
8600000US01450,01450,ZCTA5 01450,44.4,1.7,43.1,2.4,45.5,1.5
8600000US01451,01451,ZCTA5 01451,47.1,2.0,48.8,3.2,46.2,1.9
8600000US01452,01452,ZCTA5 01452,42.6,2.2,41.2,2.9,43.7,1.7
8600000US01453,01453,ZCTA5 01453,40.8,1.4,40.7,1.7,40.8,1.8
8600000US01460,01460,ZCTA5 01460,44.5,1.1,40.6,3.9,46.3,2.4
8600000US01462,01462,ZCTA5 01462,45.1,1.5,45.9,1.8,44.1,2.3
8600000US01463,01463,ZCTA5 01463,42.8,1.8,42.1,2.7,43.2,1.7
8600000US01464,01464,ZCTA5 01464,43.1,2.2,41.0,1.9,47.6,3.5
8600000US01467,01467,ZCTA5 01467,39.7,7.3,42.0,10.4,37.3,6.7
8600000US01468,01468,ZCTA5 01468,47.1,6.0,45.3,4.2,50.9,9.4
8600000US01469,01469,ZCTA5 01469,39.0,1.7,39.3,1.4,38.6,2.9
8600000US01473,01473,ZCTA5 01473,42.9,3.0,42.8,3.6,43.4,3.4
8600000US01474,01474,ZCTA5 01474,45.3,5.6,34.8,18.4,46.5,4.8
8600000US01475,01475,ZCTA5 01475,43.3,1.9,41.4,3.8,45.3,3.2
8600000US01501,01501,ZCTA5 01501,44.7,1.0,41.9,3.0,46.9,1.3
8600000US01503,01503,ZCTA5 01503,46.9,1.4,44.9,6.0,47.6,1.8
8600000US01504,01504,ZCTA5 01504,42.7,2.2,41.9,3.8,43.7,3.1
8600000US01505,01505,ZCTA5 01505,44.7,3.8,42.2,5.8,47.3,4.3
8600000US01506,01506,ZCTA5 01506,42.0,3.0,41.3,3.4,43.8,4.2
8600000US01507,01507,ZCTA5 01507,42.3,2.4,41.9,3.1,42.9,2.6
8600000US01510,01510,ZCTA5 01510,40.0,2.0,38.8,2.4,41.2,2.7
8600000US01515,01515,ZCTA5 01515,43.7,2.9,47.1,5.7,42.6,1.4
8600000US01516,01516,ZCTA5 01516,39.9,3.2,38.7,6.1,42.0,2.3
8600000US01518,01518,ZCTA5 01518,44.5,5.1,44.4,4.9,44.5,7.4
8600000US01519,01519,ZCTA5 01519,42.5,2.0,42.7,2.3,42.0,2.9
8600000US01520,01520,ZCTA5 01520,40.9,1.4,39.0,2.7,43.0,1.6
8600000US01521,01521,ZCTA5 01521,44.5,2.9,43.7,3.0,45.3,3.1
8600000US01522,01522,ZCTA5 01522,43.3,3.3,43.8,5.0,42.8,3.6
8600000US01523,01523,ZCTA5 01523,37.7,3.3,34.1,4.4,41.3,3.0
8600000US01524,01524,ZCTA5 01524,43.0,4.1,40.1,6.8,47.6,6.3
8600000US01525,01525,ZCTA5 01525,32.6,32.6,31.7,27.4,52.3,40.4
8600000US01527,01527,ZCTA5 01527,43.5,1.9,43.4,2.8,43.5,2.0
8600000US01529,01529,ZCTA5 01529,41.9,2.0,38.8,5.2,42.8,1.9
8600000US01531,01531,ZCTA5 01531,46.0,6.7,47.6,3.2,41.3,6.5
8600000US01532,01532,ZCTA5 01532,42.2,1.3,41.9,2.1,42.7,2.2
8600000US01534,01534,ZCTA5 01534,42.4,4.1,43.6,6.2,42.2,4.0
8600000US01535,01535,ZCTA5 01535,43.4,4.5,44.1,6.4,41.7,5.7
8600000US01536,01536,ZCTA5 01536,40.2,4.8,35.8,6.0,42.7,3.8
8600000US01537,01537,ZCTA5 01537,36.0,8.1,32.9,8.9,40.2,12.0
8600000US01540,01540,ZCTA5 01540,41.0,2.4,42.2,2.1,39.1,3.2
